title,categories,address,agent,PIDs,newly_built,serviced,furnished,beds,baths,toilets,price_₦_yearly,date_posted,date_updated,state
Spacious Room Self Con,FLAT / APARTMENT FOR RENT,"Igesu, Ishefun, Ayobo Ipaja Lagos",macbeals-integrated-services, 9JYPG,True,False,False,1,1,1,150000,2023-08-12,2023-08-13 00:00:00,Lagos
Newly Built Standard One Bedroom,1 BEDROOM FLAT / APARTMENT FOR RENT,F01 Kubwa Kubwa Abuja,richardhomesandproperties, 7JYPG,False,False,False,3,3,4,1200000,2023-08-12,not updated,Abuja
Self Service 3 Bedroom Terrace,3 BEDROOM HOUSE FOR RENT,Lekki Phase 1 Lekki Lagos,grandview-integrated-link, 6JYPG,False,False,False,1,1,1,6000000,2023-08-12,not updated,Lagos
Decent And Well Painted Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Meiran, Via Ekoro Rd, Abule Egba Lagos",wwwgoshensquarecom, 2JYPG,False,False,False,4,4,5,300000,2023-08-12,2023-08-13 00:00:00,Lagos
4 Bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Ikota Ikota Lekki Lagos,peec-real-estate-consult, 1JYPG,False,True,True,1,1,0,3000000,2023-08-12,not updated,Lagos
Furnished Mini Flat Inside U3 Estate,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,156, 0JYPG,False,False,False,0,0,0,3500000,2023-08-12,2023-08-12 00:00:00,Lagos
Standard Mini Flat In An Estate,FLAT / APARTMENT FOR RENT,Seaside Estate Badore Badore Ajah Lagos,ojo-adebiyi, 8JYPF,False,False,False,0,0,0,650000,2023-08-12,not updated,Lagos
Standard Mini Flat In An Estate,FLAT / APARTMENT FOR RENT,Greenville Estate Badore Badore Ajah Lagos,alema-property, 7JYMW,False,False,False,3,4,4,700000,2023-08-12,not updated,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Cromwell Estate Chevron Lekki Lagos,richardhomesandproperties, 6JYMW,False,False,False,3,3,4,3800000,2023-08-11,2023-08-11 00:00:00,Lagos
4 Bedroom Semi Detached With Bq,4 BEDROOM HOUSE FOR RENT,Southern Ville Estate Ikota Lekki Lagos,future-pride-homes-and-properties-ltd, 4JYMW,False,False,False,4,4,5,4500000,2023-08-11,not updated,Lagos
Standard Mini Flat,FLAT / APARTMENT FOR RENT,Ogba Gra Ogba Lagos,156, 8JYMV,False,False,False,0,0,0,800000,2023-08-11,not updated,Lagos
1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Thomas Estate Ajah Lagos,julietjonathan, 6JYPF,False,False,False,3,0,4,1800000,2023-08-12,2023-08-12 00:00:00,Lagos
Brand New 3bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Badore Ajah Lagos,jien, 1JYPF,True,True,False,0,0,0,1000000,2023-08-12,2023-08-13 00:00:00,Lagos
Standard Ensuite Room,FLAT / APARTMENT FOR RENT,Chisco Ikate Lekki Lagos,unlock-real-estate, 0JYPF,True,True,False,4,4,5,5000000,2023-08-12,not updated,Lagos
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Ikate Lekki Lagos,julietjonathan, 8JYPE,False,False,False,2,3,0,3000000,2023-08-12,2023-08-12 00:00:00,Lagos
A Well Maintained 2bedroom Flat Upstairs,2 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Estate Lekki Lagos,portia-otome-ididigba, 5JYPE,False,False,False,1,1,1,800000,2023-08-12,2023-08-13 00:00:00,Lagos
Newly Built Self Cont In A Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Royal Pine Orchid Road Chevron Lekki Lagos,unlock-real-estate, 4JYPE,True,True,True,0,0,0,7500000,2023-08-12,not updated,Lagos
4 Bedroom Terrace Duplex,HOUSE FOR RENT,Ikate Lekki Lagos,property-organization, 3JYPE,True,False,False,1,1,1,500000,2023-08-12,2023-08-13 00:00:00,Lagos
Shop And Plaza,1 BEDROOM COMMERCIAL PROPERTY FOR RENT,Okpanam City Gate Asaba Delta,essential-property1, 2JYPE,False,False,False,3,3,3,7000000,2023-08-12,not updated,Delta
4 Bedroom Terrace Duplex,4 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,paul-nyoyoh1, 4JYNK,False,False,False,0,0,0,2500000,2023-08-11,2023-08-13 00:00:00,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,30 Off Awolowo Way Ikeja Lagos,olajide-hassan, 3JYNK,True,True,False,3,0,4,1500000,2023-08-11,not updated,Lagos
1 Bedroom Apartment,FLAT / APARTMENT FOR RENT,6th Avenue Gwarinpa Abuja,unlock-real-estate, 2JYNK,True,True,False,4,4,5,11000000,2023-08-11,not updated,Abuja
Newly Built 3 Bedroom Penthouse With Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,unlock-real-estate, 8JYPD,True,False,False,4,4,5,350000,2022-04-16,2023-08-11 00:00:00,Lagos
Room Self Contained,FLAT / APARTMENT FOR RENT,Adeniyi Jones Ikeja Lagos,essential-property1, 4JYPD,True,False,False,1,1,2,25000000,2023-08-12,not updated,Lagos
4 Bedroom Fully Detached Duplex,4 BEDROOM HOUSE FOR RENT,Ikoyi Lagos,olajide-hassan, 0JYNK,False,False,False,0,1,1,1400000,2023-08-12,not updated,Lagos
Very Standard 1 Bedroom,1 BEDROOM HOUSE FOR RENT,6th Ave Gwarinpa Abuja,mindset-properties, 8JYNJ,True,True,False,1,0,2,4000000,2023-08-11,not updated,Abuja
1 Bedroom Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,olajide-hassan, 6JYNJ,True,False,False,2,2,3,800000,2023-08-11,2023-08-13 00:00:00,Lagos
Newly Built 2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Whitesand Isheri Oshun Bucknor Isolo Lagos,best-idea-realty1, 5JYNJ,False,True,False,0,0,0,10000000,2023-08-11,not updated,Lagos
160sqm Office Space,COMMERCIAL PROPERTY FOR RENT,Victoria Island Lagos,olajide-hassan, 9JYNH,True,False,False,4,4,5,25000000,2023-08-11,2023-08-12 00:00:00,Lagos
4 Bedroom Fully Detached Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Mojisola Onikoyi Estate Ikoyi Lagos,olajide-hassan, 8JYNH,True,True,False,4,0,5,22000000,2023-08-11,not updated,Lagos
3 Bedroom Flat With Bq,4 BEDROOM FLAT / APARTMENT FOR RENT,Banana Island Ikoyi Lagos,olajide-hassan, 2JYNH,False,False,False,5,0,6,25000000,2023-08-11,not updated,Lagos
5 Bedroom Terrace Duplex With Bq,5 BEDROOM HOUSE FOR RENT,Old Ikoyi Ikoyi Lagos,mafik75-homes-ltd, 1JYNH,False,False,False,4,0,5,7000000,2023-08-11,not updated,Lagos
4 Bedroom Semi Detached Duplex,4 BEDROOM HOUSE FOR RENT,Oniru Victoria Island Lagos,doda-properties-ltd, 6JYNG,False,False,True,3,0,0,550000,2023-08-11,not updated,Lagos
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Back Of Maddiegrass Akala Express Ibadan Oyo,el-loeva-nig-ltd, 5JYNG,True,False,False,4,4,4,700000,2023-08-11,not updated,Oyo
3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Zionist Akala Express Ibadan Oyo,mafik75-homes-ltd, 2JYPD,False,False,False,3,0,0,10000000,2023-08-12,2023-08-13 00:00:00,Oyo
4 Bedroom Semi Detached Duplex + Bq,4 BEDROOM HOUSE FOR RENT,Oniru Extension Oniru Victoria Island Lagos,mafik75-homes-ltd, 2JYNG,False,False,False,1,0,0,400000,2023-08-11,not updated,Lagos
3bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Itolo Street Off Bode Thomas Road Suruler Bode Thomas Surulere Lagos,mafik75-homes-ltd, 1JYNG,False,False,False,1,0,0,250000,2023-08-11,not updated,Lagos
Room And Parlour Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,"Eyini School Area,orita Challenge Ibadan Oyo",essential-properties, 8JYNF,False,False,False,1,0,0,800000,2023-08-11,2023-08-13 00:00:00,Oyo
Room Self Contained,1 BEDROOM FLAT / APARTMENT FOR RENT,"Before Dove Estate,ajila,elebu Ibadan Oyo",pcl-homes, 7JYNF,True,True,False,1,1,1,2000000,2023-08-11,2023-08-12 00:00:00,Oyo
Spacious Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Allen Avenue Ikeja Lagos,grandporchhomes, 6JYNF,False,True,True,3,0,0,8000000,2023-08-11,not updated,Lagos
Serviced Room And Parlor Self Contain,1 BEDROOM FLAT / APARTMENT FOR RENT,Megamound Extension Bay Nest Lekki Phase 2 Lekki Lagos,the-property-concession-company1, 5JYNF,False,False,False,0,0,0,1000000,2023-08-11,2023-08-13 00:00:00,Lagos
Furnished 3 Bedroom Apartment,3 BEDROOM HOUSE FOR RENT,Primewater View Garden Ikate Lekki Lagos,speeconnectpropertyng, 4JYNF,False,False,False,2,2,2,3000000,2023-08-11,2023-08-13 00:00:00,Lagos
Spacious Mini Flat,FLAT / APARTMENT FOR RENT,Abule Ijesha Yaba Lagos,olakunle-olatunde, 1JYPD,True,False,False,3,4,4,6500000,2023-08-12,2023-08-13 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Platinum Way Close To Nicon Twon Jakande Lekki Lagos,doda-properties-ltd, 0JYPD,False,False,False,0,0,0,2500000,2023-08-12,not updated,Lagos
4 Units Of 3 Bedroom Flat With Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Parkview Estate Ikoyi Lagos,essential-property1, 8JYPC,False,False,False,3,3,4,750000,2023-08-12,2023-08-13 00:00:00,Lagos
Very Spacious Self Contained In A Serene Environment,HOUSE FOR RENT,6th Avenue Gwarinpa Abuja,essential-property1, 7JYPC,False,False,False,1,1,1,2200000,2023-08-12,2023-08-13 00:00:00,Abuja
Really Nice & Decent Spacious 3 Bed Flat All Ensuit,3 BEDROOM HOUSE FOR RENT,29 Off Oregun Ikeja Oregun Ikeja Lagos,alema-property, 6JYPC,True,False,False,4,4,5,800000,2023-08-12,2023-08-12 00:00:00,Lagos
A Nice Mini Flat At Off Allen Avenue Secured Estate,1 BEDROOM FLAT / APARTMENT FOR RENT,41 Off Allen Avenue Secured Estate Allen Avenue Ikeja Lagos,olajide-hassan, 4JYPC,False,False,False,4,4,5,10000000,2023-08-12,not updated,Lagos
Brand New Semi Detached,4 BEDROOM HOUSE FOR RENT,Oniru Extension Oniru Victoria Island Lagos,speeconnectpropertyng, 3JYNF,True,True,False,3,0,4,5000000,2023-08-11,not updated,Lagos
Executive 4 Bedroom Semi Detached Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Close To Rommy Garden Ikate Lekki Lagos,esquisite-land-and-homes, 1JYNF,False,False,False,1,1,1,2300000,2023-08-11,2023-08-13 00:00:00,Lagos
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Platinum Way Close To Nicon Twon Jakande Lekki Lagos,alexandra-property-s, 2JYNF,False,False,False,1,1,1,400000,2023-08-11,2023-08-13 00:00:00,Lagos
Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Greenville Estate Badore Ajah Lagos,grandporchhomes, 0JYNF,False,False,True,2,2,3,400000,2023-08-11,2023-08-13 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,Mowe Obafemi Owode Ogun,city-garden-real-estate-ltd, 9JYNE,False,False,False,2,0,0,70000000,2023-08-11,not updated,Ogun
5 Bedroom Detached Duplex With Bq,5 BEDROOM HOUSE FOR RENT,Banana Island Ikoyi Lagos,city-garden-real-estate-ltd, 2JYPC,False,False,False,2,2,2,600000,2023-08-12,not updated,Lagos
Very Decent 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Oshodi Expressway Oshodi Lagos,fams-evergreen-services, 0JYPC,False,False,False,1,0,0,1200000,2023-08-12,not updated,Lagos
Very Clean 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ajao Estate Isolo Lagos,olajide-hassan, 8JYPB,False,False,False,5,0,6,1000000,2023-08-12,2023-08-13 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Paddinton, Off National Stadium Surulere Lagos",the-property-concession-company1, 4JYNE,False,False,False,0,0,0,1000000,2023-08-12,not updated,Lagos
Newly Built 3 Bedrooms Flat At Iju Ishaga Toyin,3 BEDROOM FLAT / APARTMENT FOR RENT,Toyin White House Estate Iju Ishaga Agege Lagos,grandporchhomes, 1JYNE,False,False,True,5,5,6,1000000,2023-08-11,2023-08-13 00:00:00,Lagos
Mini Flat,FLAT / APARTMENT FOR RENT,Fola Agoro Yaba Lagos,alema-property, 8JYND,True,True,False,4,4,5,13000000,2023-08-11,not updated,Lagos
Furnished 5 Bedroom Detached Duplex With Bq,5 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,essential-properties, 6JYND,False,False,False,1,0,0,10000000,2023-08-11,2023-08-11 00:00:00,Lagos
Serviced 4 Bedroom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Lekki Phase 1 Lekki Lagos,charlow-properties, 2JYND,False,False,False,3,0,0,350000,2023-08-11,2023-08-13 00:00:00,Lagos
Room Self Contained,1 BEDROOM HOUSE FOR RENT,Akora Estate Adeniyi Jones Ikeja Lagos,pheel-ok-homes-and-properties, 9JYKJ,True,False,False,3,3,4,1000000,2023-08-11,not updated,Lagos
Serviced 2 Bedroom Apartment,2 BEDROOM HOUSE FOR RENT,Mangoro Ikeja Lagos,jien, 6JYPB,True,False,False,0,0,0,1500000,2023-08-11,2023-08-12 00:00:00,Lagos
3 Bedrooms Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Ojodu Lagos,purple-ribbon-properties, 5JYPB,True,True,False,0,0,0,400000,2023-08-12,2023-08-13 00:00:00,Lagos
Newly Built Single Room Selfcontain,FLAT / APARTMENT FOR RENT,Oke Koto Agege Lagos,tony-consulting, 4JYPB,True,False,False,1,2,2,1400000,2023-08-12,2023-08-13 00:00:00,Lagos
Ensuite Master Bedroom Apartments,FLAT / APARTMENT FOR RENT,Nike Art Gallery Road Ikate Lekki Lagos,daniel-uche-properties, 8JYKJ,True,False,False,4,4,5,450000,2023-08-11,2023-08-11 00:00:00,Lagos
Newly Built 1 Bedroom Flat Within Rupukwu Eneka Road,1 BEDROOM FLAT / APARTMENT FOR RENT,Within Rupukwu Eneka Road... Obio Akpor Rivers,purple-ribbon-properties, 5JYKJ,False,False,False,1,0,0,6000000,2023-08-11,not updated,Rivers
Brand New 4 Bedroom Semi Detached Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Chevron Lekki Lagos,purple-ribbon-properties, 3JYKJ,False,False,False,1,0,0,700000,2023-08-11,2023-08-12 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Godwill Estate, Abiodun Axis Ojodu Lagos",esquisite-land-and-homes, 2JYKJ,False,False,False,2,2,3,700000,2023-08-11,2023-08-12 00:00:00,Lagos
Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,River Valley Estate Ojodu Lagos,pdan-property-lagos, 0JYKJ,False,False,False,3,3,4,1000000,2023-08-11,2023-08-13 00:00:00,Lagos
Two Bedroom Duplex Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Greenville Estate Badore Ajah Lagos,essential-property1, 9JYKH,True,False,False,1,1,1,3500000,2023-08-11,2023-08-13 00:00:00,Lagos
"To Let 3bedroom Flat At Ogudu Gra,, 3.5m",3 BEDROOM HOUSE FOR RENT,Ogudu Gra Ogudu Gra Ogudu Lagos,gracealtar-homes1, 6JYKH,False,False,False,4,4,5,1000000,2023-08-11,2023-08-13 00:00:00,Lagos
Very Clean And Neat Newly Built Spacious Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Adeniyi Jones Secured Estate Adeniyi Jones Ikeja Lagos,cabota-property-management-limited, 5JYKH,True,True,False,2,2,3,4000000,2023-08-11,not updated,Lagos
Brand New 4 Bedroom Terraced Duplex,4 BEDROOM HOUSE FOR RENT,Orchid Road Lekki Lagos,360-properties, 4JYKH,False,False,False,10,10,10,2700000,2023-08-11,not updated,Lagos
2 Bedroom Apartment,2 BEDROOM FLAT / APARTMENT FOR RENT,Orchid Lekki Lagos,cabota-property-management-limited, 2JYKH,False,False,False,3,3,4,18000000,2023-08-11,not updated,Lagos
Fully Detached Commercial Building,10 BEDROOM COMMERCIAL PROPERTY FOR RENT,Opebi Ikeja Lagos,akerejola-abisoye, 1JYKH,True,False,False,2,3,3,5000000,2023-08-11,not updated,Lagos
3 Bedroom Apartment With Bq,3 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase 1 Lekki Lagos,cabota-property-management-limited, 9JYKG,False,True,False,4,0,4,2600000,2023-08-11,2023-08-13 00:00:00,Lagos
Newly Built 2bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,In An Estate After Lias Estate Lifecamp Life Camp Abuja,yusuf-ademola-co-estate-surveyors-and-real-estate-consultant, 8JYKG,False,False,False,0,0,0,5000000,2023-08-11,not updated,Abuja
4 Bedroom Semi Detached Duplex With A Bq,4 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,360-degrees, 7JYKG,True,True,False,0,0,0,800000,2023-08-11,not updated,Lagos
2 Bedroom Duplex Oluyole Sharpcorner Dayus,HOUSE FOR RENT,Oluyole Sharp Corner Oluyole Extension Dayus Oluyole Estate Ibadan Oyo,speeconnectpropertyng, 6JYKG,False,False,False,1,1,1,800000,2023-08-11,not updated,Oyo
Studio Apartment In An Estate,FLAT / APARTMENT FOR RENT,Orchid Road Chevron Lekki Lagos,maselhomesnproperties, 3JYKG,False,True,False,3,3,4,1700000,2023-08-11,2023-08-13 00:00:00,Lagos
One Room Self Contain Shared Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Lekki Phase One Lekki Phase 1 Lekki Lagos,speeconnectpropertyng, 1JYKG,False,False,False,2,2,2,7000000,2023-08-11,2023-08-11 00:00:00,Lagos
Fully Serviced 3bedroom Maisonette,3 BEDROOM HOUSE FOR RENT,Estate Osborne Foreshore Estate Ikoyi Lagos,christyworldcom-ltd-rc7018645, 9JYKF,False,False,True,0,0,0,2300000,2023-08-11,2023-08-13 00:00:00,Lagos
2bedroom Flat,2 BEDROOM HOUSE FOR RENT,Worlo Oil Road Ilasan Lekki Lagos,west-coast-multi-concept-international-services, 8JYKF,True,False,False,2,2,3,450000,2023-08-11,not updated,Lagos
Roomself Contain Apartment,FLAT / APARTMENT FOR RENT,Obanikoro Shomolu Lagos,gracealtar-homes1, 7JYKF,False,True,False,4,4,5,600000,2023-08-11,2023-08-11 00:00:00,Lagos
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Grace Land Estate Baruwa Ipaja Lagos,sabs-asset-limited, 6JYKF,False,False,False,2,2,3,6000000,2023-08-11,not updated,Lagos
Serviced Contemporary 4 Bedroom Detached Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Orchid Road Lekki Lagos,paul-nyoyoh1, 5JYKF,False,False,False,4,5,8,4000000,2023-08-11,not updated,Lagos
2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Jahi Jahi Abuja,jilkson-investments-nig-ltd, 4JYKF,False,False,False,0,0,0,3500000,2023-08-11,not updated,Abuja
A Very Standard 4 Bedroom,4 BEDROOM HOUSE FOR RENT,Garki 1 Abuja,lambe-and-eboigbe-properties, 2JYKF,False,False,False,1,1,2,400000,2023-08-11,not updated,Abuja
Mini Flat To Let At Okunola Egbeda Lagos,FLAT / APARTMENT FOR RENT,Okunola Egbeda Alimosho Lagos,alema-property, 7JYMV,False,True,False,3,3,4,500000,2023-08-11,not updated,Lagos
"New 2 Bdrm At Ashipa,akala Express.",2 BEDROOM FLAT / APARTMENT FOR RENT,Ibitunde Street Ibadan Oyo,future-pride-homes-and-properties-ltd, 5JYMV,False,False,False,2,2,2,1000000,2023-08-11,2023-08-11 00:00:00,Oyo
Serviced 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Adeyemi Lawson Old Ikoyi Ikoyi Lagos,grandporchhomes, 4JYMV,False,False,False,1,1,0,7500000,2023-08-11,2023-08-11 00:00:00,Lagos
2 Bedroom Flat,2 BEDROOM HOUSE FOR RENT,2nd Junction Oke Ira Ogba Lagos,temitope-global-team-services, 2JYMV,False,False,False,2,3,0,1500000,2023-08-11,not updated,Lagos
1 Bedroom Flat,1 BEDROOM HOUSE FOR RENT,Christ Avenue Lekki Phase 1 Lekki Lagos,dabrela-link-concepts1, 8JYMU,False,False,True,2,3,3,2500000,2023-08-11,not updated,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Tarred Road Katampe Main Abuja,alema-property, 1JYND,False,False,False,3,3,4,3000000,2023-08-11,2023-08-13 00:00:00,Abuja
Newly Built 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Ipaja Road Ipaja Lagos,alema-property, 0JYND,False,True,False,4,4,5,1200000,2023-08-11,not updated,Lagos
Serviced 3 Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Parkview Old Ikoyi Ikoyi Lagos,favour-properties-group, 8JYNC,True,True,False,2,0,0,7000000,2023-08-11,2023-08-11 00:00:00,Lagos
Serviced 4 Bedroom Massionette With Bq,4 BEDROOM HOUSE FOR RENT,Parkview Estate Old Ikoyi Ikoyi Lagos,fams-evergreen-services, 7JYNC,False,False,False,4,0,0,15000000,2023-08-11,2023-08-11 00:00:00,Lagos
Office Space,COMMERCIAL PROPERTY FOR RENT,Oribanwa Ibeju Lekki Lagos,pheel-ok-homes-and-properties, 3JYPB,False,False,False,1,1,1,300000,2023-08-11,not updated,Lagos
2bed At Tejumola Estate Egbeda 900k Per Annum,2 BEDROOM HOUSE FOR RENT,Tejumola Estate Egbeda Alimosho Lagos,favour-properties-group, 2JYPB,False,False,False,2,3,0,900000,2023-08-12,not updated,Lagos
4 Bedroom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,"Collindale Estate, Off National Stadium Surulere Lagos",alexandra-property-s, 0JYPB,True,False,False,4,4,5,3500000,2023-08-12,2023-08-13 00:00:00,Lagos
Executive Miniflat With Pop,1 BEDROOM FLAT / APARTMENT FOR RENT,Oke Koto Agege Lagos,favour-properties-group, 8JYPA,False,False,False,2,0,0,600000,2023-08-12,2023-08-13 00:00:00,Lagos
2bed New House Inside College *1.5m*,2 BEDROOM HOUSE FOR RENT,College Road Ifako Ogba Ogba Lagos,kingdomfirmproperties, 6JYPA,True,False,False,3,3,4,1500000,2023-08-12,2023-08-12 00:00:00,Lagos
4bedroom Duplex,4 BEDROOM HOUSE FOR RENT,Mowe Obafemi Owode Ogun,brickbarnservices, 4JYPA,False,False,False,2,2,2,1500000,2023-08-12,2023-08-13 00:00:00,Ogun
2 Bed Flat Up N Down At Ojodu Berger 1.6m,2 BEDROOM HOUSE FOR RENT,Berger Berger Ojodu Lagos,jien, 3JYPA,True,True,False,1,1,1,1600000,2023-08-12,2023-08-12 00:00:00,Lagos
Newly Built 3 Bedroom Flat,3 BEDROOM FLAT / APARTMENT FOR RENT,Soluyi Soluyi Gbagada Lagos,aldives-court, 0JYPA,False,False,False,3,3,4,3000000,2023-08-12,not updated,Lagos
A Spacious 2 Bedroom Flat Available For Rent,2 BEDROOM HOUSE FOR RENT,Lekki Epe Expressway Awoyaya Ajah Lagos,jilkson-investments-nig-ltd, 9JYNZ,True,True,False,0,0,0,500000,2023-08-12,2023-08-13 00:00:00,Lagos
Spacious Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,Phase 1 Lekki Phase 1 Lekki Lagos,esquisite-land-and-homes, 8JYNZ,True,True,True,1,1,1,2500000,2023-08-12,2023-08-13 00:00:00,Lagos
Newly Built Three Bedroom Apartment,3 BEDROOM FLAT / APARTMENT FOR RENT,Soluyi Gbagada Lagos,mafik75-homes-ltd, 7JYNZ,True,False,False,1,1,1,2600000,2023-08-12,2023-08-13 00:00:00,Lagos
2 Units Of 3 Bedroom Flat At Banana Island Ikoyi Lagos,HOUSE FOR RENT,Banana Island Banana Island Ikoyi Lagos,alema-property, 6JYNZ,False,False,False,2,0,0,20000000,2023-08-12,not updated,Lagos
Well Maintained Mini Flat Apartment,1 BEDROOM FLAT / APARTMENT FOR RENT,Seaside Estate Badore Ajah Lagos,de-best-option-real-estate, 4JYNZ,True,False,False,1,1,2,650000,2023-08-12,2023-08-13 00:00:00,Lagos
Newly Built Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,"Off Muritala Bustop, New Garage Gbagada Lagos",ti-properties, 6JYKE,False,False,False,2,2,3,500000,2023-08-12,2023-08-13 00:00:00,Lagos
Serviced And Partly Furnished Mini Flat,1 BEDROOM FLAT / APARTMENT FOR RENT,In An Estate Ikate Lekki Lagos,alema-property, 5JYKE,False,True,True,0,0,0,3000000,2023-08-11,2023-08-11 00:00:00,Lagos
Brand New 2 Bedroom Flat,2 BEDROOM FLAT / APARTMENT FOR RENT,Star Time Estate Apple Junction Amuwo Odofin Lagos,essential-property1, 3JYKE,False,False,False,3,3,4,1500000,2023-08-11,not updated,Lagos
Newly Built 3bedroom Flat Service,3 BEDROOM FLAT / APARTMENT FOR RENT,In An Estate Ilasan Lekki Lagos,jay-realtor, 4JYHK,False,False,False,0,0,0,3800000,2023-08-11,2023-08-11 00:00:00,Lagos
4 Bedroom Semi Detached Duplex,HOUSE FOR RENT,Chevron Lekki Lagos,unlock-real-estate, 1JYKE,True,True,False,2,2,2,6000000,2023-08-10,not updated,Lagos
3 Bedroom Flat,3 BEDROOM HOUSE FOR RENT,Kilo Marsha Surulere Lagos,isimale-fagbo, 9JYKD,False,False,False,3,4,4,15400000,2023-08-11,2023-08-13 00:00:00,Lagos
A Very Massive Large 440 Sqm Open Space Ground Floor,COMMERCIAL PROPERTY FOR RENT,58 Alausa Ikeja Alausa Ikeja Lagos,onuoha-bright-chika, 8JYKD,False,False,False,4,4,5,6500000,2023-08-11,2023-08-13 00:00:00,Lagos
2 Bedroom For Rent Shortlet Is Allowedlocation: Oniru,2 BEDROOM FLAT / APARTMENT FOR RENT,Oniru Victoria Island Lagos,alema-property, 7JYMU,True,True,False,2,2,3,7000000,2023-08-11,not updated,Lagos
4 Bedroom Terrace Duplex With Bq,4 BEDROOM HOUSE FOR RENT,Osapa London Lekki Lagos,grandview-integrated-link, 5JYMU,False,False,True,2,2,2,1300000,2023-08-11,2023-08-13 00:00:00,Lagos
